Name	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM
XM_015810830.1	790	28.5968	790	294.238	790	210.732	790	261.084	790	488.006	790	45.9498	790	158.764	790	73.0494	790	211.148	790	164.482	790	86.5797	790	19.6591	790	68.0059	790	71.467
XM_015810831.1	1395	3.38133	1395	0.0726258	1395	0.170697	1395	7.57973	1395	89.6583	1395	321.245	1395	450.129	1395	549.537	1395	42.0861	1395	90.3488	1395	375.097	1395	272.232	1395	323.874	1395	165.949
XM_015810832.1	1786	17.0943	1786	5.69446e-07	1786	7.90131	1786	13.9237	1786	5.6554	1786	5.77593	1786	4.67189	1786	10.746	1786	19.3064	1786	3.27833e-07	1786	5.16105	1786	0.850664	1786	5.31738	1786	40.986
XM_015810833.1	1761	8.50986	1761	9.74822	1761	1.11707e-08	1761	2.72525	1761	0	1761	0	1761	0	1761	0	1761	0	1761	15.5181	1761	0	1761	0	1761	0	1761	0
XM_015810834.1	5445	4.30917	5445	1.76514	5445	2.74419	5445	3.56343	5445	6.87575	5445	8.03754	5445	7.95958	5445	13.0807	5445	8.86601	5445	9.67037	5445	7.5329	5445	7.09914	5445	6.70417	5445	6.64443
XM_015810835.1	1211	24.3574	1211	9.13127	1211	27.7993	1211	63.415	1211	51.3914	1211	72.3152	1211	40.5443	1211	40.9814	1211	50.5764	1211	34.0366	1211	21.9782	1211	34.1572	1211	21.1672	1211	54.3001
XM_015810836.1	1956	36.7035	1956	1.89779	1956	2.75506	1956	1.45823	1956	6.51139	1956	21.9764	1956	3.15059	1956	12.8219	1956	9.38569	1956	13.2892	1956	8.12865	1956	6.7884	1956	5.75816	1956	8.06307
XM_015810837.1	2696	90.4786	2696	4.03214	2696	15.3896	2696	900.097	2696	50.6715	2696	83.5907	2696	58.1634	2696	74.3612	2696	36.3048	2696	243.63	2696	29.147	2696	26.7828	2696	26.6098	2696	111.235
XM_015810838.1	2392	1.72556	2392	0.482241	2392	2.78146	2392	10.2431	2392	0.577979	2392	0.682893	2392	0.277764	2392	0.69589	2392	5.51354	2392	13.8418	2392	1.29856	2392	1.74337	2392	4.64055	2392	10.1229
XM_015810839.1	9311	5.01149	9311	3.20534	9311	33.3497	9311	36.779	9311	311.061	9311	1065.78	9311	657.337	9311	1217.68	9311	1.62556	9311	150.214	9311	1134.95	9311	1063.55	9311	1168.28	9311	117.814
XM_015810840.1	2138	12.1172	2138	3.03824	2138	12.5048	2138	3.10705	2138	11.5375	2138	46.4437	2138	23.6648	2138	31.039	2138	34.5369	2138	31.3158	2138	12.7549	2138	21.7447	2138	17.7253	2138	43.3645
XM_015810841.1	602	26.9624	602	269.794	602	261.882	602	360.514	602	97.8473	602	3.87566	602	14.9914	602	5.33393	602	565.733	602	601.004	602	1174.24	602	101.669	602	983.859	602	44.8766
XM_015810842.1	1925	0	1925	1.47322	1925	28.3993	1925	49.3037	1925	0.430908	1925	7.93571	1925	1.15444	1925	3.87962	1925	41.2718	1925	23.7349	1925	0.333439	1925	34.0594	1925	1.39835	1925	8.38116
XM_015810843.1	1910	95.7027	1910	204.711	1910	89.758	1910	122.856	1910	186.822	1910	413.356	1910	187.34	1910	256.915	1910	101.167	1910	128.369	1910	119.334	1910	120.918	1910	129.054	1910	186.166
XM_015810844.1	5027	0.856799	5027	0.618817	5027	0.24855	5027	0.347153	5027	0.821596	5027	0	5027	3.24386	5027	3.00186	5027	0.743925	5027	0	5027	1.35642	5027	3.80718	5027	4.62083	5027	4.35737
XM_015810845.1	2757	0	2757	0.138156	2757	0.243032	2757	0.831645	2757	6.20829	2757	46.4754	2757	8.67105	2757	21.8139	2757	0.400075	2757	14.6994	2757	11.2274	2757	15.0102	2757	10.5908	2757	13.9352
XM_015810846.1	4862	0	4862	0.332388	4862	0.815688	4862	0.702523	4862	1.53159	4862	15.436	4862	1.40731	4862	13.4379	4862	1.50861	4862	4.35577	4862	11.6888	4862	6.23584	4862	2.70529	4862	3.36184
XM_015810847.1	1647	0.215954	1647	3.01595	1647	5.24203	1647	4.29324	1647	0.705306	1647	0.406608	1647	0.652827	1647	3.26866	1647	3.49117	1647	3.26809	1647	2.03309	1647	0	1647	0.283399	1647	2.5494
XM_015810848.1	3004	0.789794	3004	1.00926	3004	2.25588	3004	0.279691	3004	0.255087	3004	0.4303	3004	0.436658	3004	0	3004	1.46143	3004	0	3004	3.54931	3004	0.391987	3004	2.45612	3004	0.335056
XM_015810849.1	1763	7.87861	1763	15.1077	1763	22.9282	1763	20.9693	1763	31.5517	1763	25.1279	1763	27.8235	1763	21.7966	1763	36.1762	1763	6.07182	1763	7.37938	1763	3.27809	1763	4.86685	1763	22.3372
XM_015810850.1	598	51.2326	598	8.39283	598	28.8278	598	61.8351	598	17.9367	598	13.6788	598	39.6743	598	16.6307	598	59.3356	598	32.9001	598	13.6883	598	11.4604	598	11.2844	598	26.8466
XM_015810851.1	1450	11.7857	1450	0.903885	1450	2.2058	1450	6.90019	1450	5.75522	1450	23.8134	1450	7.99103	1450	5.12781	1450	13.246	1450	4.74431	1450	2.1263	1450	0	1450	1.79411	1450	9.71767
XM_015810852.1	707	5.88386	707	0.163941	707	4.45296	707	2.73984	707	3.10628	707	5.29996	707	9.97931	707	29.6284	707	0.727496	707	0	707	72.7245	707	24.4493	707	29.1771	707	0
XM_015810853.1	396	49.5419	396	0	396	0	396	1.49043	396	0	396	0	396	0	396	0	396	6.02023	396	0	396	0.543282	396	0	396	0	396	2.83131
XM_015810854.1	448	0.373045	448	0	448	1.10741	448	1.21704	448	1.9706	448	5.70642	448	0	448	0	448	9.34686	448	0	448	11.304	448	17.774	448	4.92084	448	0
XM_015810855.1	1818	22.0761	1818	2.32623	1818	3.49312	1818	16.6966	1818	2.82169	1818	8.77463	1818	1.54529	1818	2.33153	1818	7.70863	1818	10.8705	1818	3.23675	1818	0	1818	1.01768	1818	20.7453
XM_015810856.1	490	0	490	0	490	0	490	0.352956	490	0	490	0	490	0	490	0	490	433.453	490	19.5729	490	0.398022	490	2.35417	490	0	490	4.13897
XM_015810857.1	1483	56.3229	1483	0.0677955	1483	0.318604	1483	0.689925	1483	0	1483	0	1483	0	1483	0	1483	1.99175	1483	8.48572	1483	0	1483	0	1483	0	1483	50.9686
XM_015810858.1	1289	10.5292	1289	2.62164	1289	10.9273	1289	8.80368	1289	21.3066	1289	70.1382	1289	55.2326	1289	87.31	1289	43.6958	1289	58.5377	1289	136.127	1289	30.8831	1289	67.5425	1289	108.528
XM_015810859.1	1269	0.193145	1269	0.242629	1269	0.66561	1269	1.8546	1269	0	1269	0	1269	0	1269	0	1269	0.28791	1269	0	1269	0	1269	0	1269	0	1269	0
XM_015810860.1	798	0	798	2.81131	798	0	798	8.83234	798	1.64761	798	0	798	0.272735	798	0.340381	798	4.12041	798	0	798	2.96379	798	6.33366	798	0.978234	798	0
XM_015810861.1	909	23.3261	909	0	909	0.141071	909	0.153195	909	0	909	0	909	0	909	0	909	0.10643	909	0	909	0	909	0	909	0	909	0
XM_015810862.1	1722	0	1722	0	1722	0	1722	0	1722	0	1722	0	1722	0	1722	3.75423	1722	0	1722	16.6647	1722	0	1722	3.00863	1722	0	1722	0
XM_015810863.1	432	27.2479	432	0	432	0	432	0	432	0	432	0	432	0	432	0	432	0.290861	432	0	432	0	432	0	432	0	432	0
XM_015810864.1	2475	192.889	2475	0.154984	2475	0.136349	2475	0.393006	2475	0	2475	0	2475	0	2475	0	2475	0.20712	2475	0	2475	0	2475	0	2475	0	2475	0
XM_015810865.1	658	5.60288	658	3.06106	658	2.97946	658	4.63747	658	8.2896	658	12.1475	658	2.25544	658	7.35156	658	13.737	658	0	658	2.42049	658	0	658	2.07573	658	4.18609
XM_015810866.1	2316	11.5127	2316	2.28818	2316	6.73562	2316	495.521	2316	3.44068	2316	9.60907	2316	6.69425	2316	9.25973	2316	17.0489	2316	3.46142	2316	3.58378	2316	1.41744	2316	3.62679	2316	12.9032
XM_015810867.1	1680	0.140839	1680	0	1680	0	1680	5.54923	1680	0.106149	1680	0.198997	1680	0.058073	1680	0	1680	4.93933	1680	10.7739	1680	0	1680	0	1680	0	1680	0.623665
XM_015810868.1	1590	14.822	1590	0.125446	1590	0.368356	1590	2.23279	1590	2.25684	1590	0	1590	0	1590	1.08093	1590	0.670172	1590	17.5147	1590	3.16956	1590	3.0879	1590	0.883749	1590	31.4666
XM_015810869.1	2670	3.57995	2670	1.63766	2670	26.2081	2670	5.06953	2670	3.92437	2670	11.681	2670	7.22596	2670	10.1139	2670	2.26499	2670	13.1485	2670	12.2273	2670	9.31474	2670	10.1131	2670	28.0708
XM_015810870.1	983	564.182	983	153.765	983	285.244	983	196.916	983	136.054	983	92.1847	983	71.9705	983	55.2569	983	146.025	983	48.0292	983	36.0197	983	27.1039	983	34.8049	983	67.3211
XM_015810871.1	1717	17.4608	1717	2.70755	1717	6.69673	1717	15.7371	1717	3.62677	1717	6.02581	1717	2.89206	1717	4.11737	1717	5.38643	1717	7.72759	1717	6.8882	1717	6.21377	1717	3.52007	1717	3.34953
XM_015810872.1	1246	19.7244	1246	2.89061	1246	8.64278	1246	20.5209	1246	7.06196	1246	11.5853	1246	8.98452	1246	8.70617	1246	15.9492	1246	5.61173	1246	6.54844	1246	3.28321	1246	11.2137	1246	21.7261
XM_015810873.1	1405	74.6508	1405	117.213	1405	40.129	1405	45.2018	1405	61.7111	1405	127.593	1405	63.9458	1405	78.7695	1405	101.005	1405	68.3557	1405	44.5897	1405	56.8038	1405	48.1447	1405	102.541
XM_015810874.1	1525	24.272	1525	3.23207	1525	0.641044	1525	39.3261	1525	103.31	1525	18.7104	1525	5.86829	1525	12.9132	1525	402.643	1525	2.74354	1525	4.43819	1525	14.1645	1525	26.8195	1525	40.4673
XM_015810875.1	1522	153.159	1522	165.414	1522	105.344	1522	1064.45	1522	28.2779	1522	128.74	1522	121.833	1522	150.86	1522	51.5067	1522	172.144	1522	216.349	1522	142.891	1522	213.013	1522	749.968
XM_015810876.1	1309	8.20191	1309	5.85458	1309	7.70811	1309	27.0409	1309	9.6244	1309	7.31356	1309	10.3363	1309	14.3665	1309	15.0765	1309	11.0663	1309	9.29312	1309	11.2351	1309	7.68049	1309	30.0064
XM_015810877.1	1419	0.0238152	1419	0	1419	0	1419	0.285192	1419	0	1419	0	1419	0	1419	0	1419	0.00680288	1419	0.673143	1419	0	1419	0	1419	0	1419	0.179349
XM_015810878.1	1416	0.447941	1416	0	1416	0	1416	4.93332	1416	0	1416	0	1416	0	1416	0	1416	0.12032	1416	10.0794	1416	0	1416	0	1416	0	1416	3.1311
XM_015810879.1	963	0.0621162	963	1.0052	963	0.789174	963	9.78968	963	0.301846	963	0	963	0	963	0	963	0.496515	963	0	963	0.338489	963	0	963	1.5616	963	25.8353
XM_015810880.1	878	110.184	878	3.62235	878	11.4817	878	118.322	878	3.26448	878	8.61235	878	7.41203	878	15.1732	878	21.0912	878	41.1661	878	1.50994	878	10.5562	878	4.64745	878	15.9736
XM_015810881.1	1697	0	1697	0	1697	0	1697	1.49982	1697	1.06666	1697	0	1697	0	1697	1.4823	1697	0.529782	1697	29.372	1697	0	1697	0	1697	0	1697	14.2841
XM_015810882.1	1546	12.4355	1546	24.3972	1546	16.4959	1546	198.799	1546	23.5585	1546	14.1521	1546	10.7523	1546	17.7872	1546	45.0457	1546	32.3603	1546	14.1647	1546	12.1388	1546	22.4841	1546	35.9332
XM_015810883.1	2236	4.55954	2236	2.742	2236	4.03442	2236	16.9243	2236	9.1933	2236	60.7655	2236	28.6131	2236	38.8915	2236	11.3486	2236	11.1138	2236	7.08608	2236	9.09543	2236	8.01549	2236	16.9941
XM_015810884.1	2719	1.33765	2719	0.0350518	2719	0.493296	2719	1.02174	2719	0.0945087	2719	0.477524	2719	0.346418	2719	0.347222	2719	4.59104	2719	1.10856	2719	1.07989	2719	3.04612	2719	0.413354	2719	7.62854
XM_015810885.1	1343	5.43117	1343	4.39743	1343	7.30745	1343	1.7376	1343	6.04632	1343	2.0314	1343	4.76121	1343	6.02451	1343	2.83384	1343	11.356	1343	4.53626	1343	3.94972	1343	2.411	1343	3.88955
XM_015810886.1	2862	1.18762	2862	0	2862	0.0389285	2862	4.16429	2862	0.059668	2862	1.3578	2862	0.131277	2862	0.246733	2862	51.0849	2862	4.10663	2862	0.255787	2862	0	2862	0.391593	2862	1.67463
XM_015810887.1	1600	30.0325	1600	26.2231	1600	31.4579	1600	82.8272	1600	47.5121	1600	93.3473	1600	42.4557	1600	55.9764	1600	56.847	1600	41.1812	1600	17.647	1600	16.6761	1600	24.4286	1600	37.0073
XM_015810888.1	720	85.4364	720	57.6494	720	80.1682	720	79.4319	720	54.8985	720	3.11084	720	20.5921	720	19.6955	720	70.2166	720	23.8846	720	15.3716	720	19.1276	720	14.4437	720	33.6302
XM_015810889.1	2043	0	2043	0.238173	2043	0.670837	2043	0.48365	2043	0.685255	2043	1.77532	2043	0.610646	2043	1.05885	2043	7.42514	2043	4.77382	2043	5.70795	2043	2.94521	2043	5.60626	2043	0.378388
XM_015810890.1	2700	21.6048	2700	114.841	2700	45.2677	2700	92.7363	2700	75.4431	2700	169.688	2700	80.1985	2700	84.564	2700	355.523	2700	99.7976	2700	158.78	2700	151.569	2700	143.668	2700	94.2846
XM_015810891.1	1833	4.0941	1833	5.95108	1833	14.2245	1833	8.64749	1833	15.9585	1833	13.2278	1833	15.3157	1833	19.1759	1833	13.4648	1833	5.05613	1833	12.6677	1833	11.2495	1833	11.5993	1833	20.1358
XM_015810892.1	3598	0.0220787	3598	0.0232501	3598	0.0523652	3598	0.0427329	3598	0.00214146	3598	0.0428745	3598	0.0258239	3598	0.0490077	3598	0.0562526	3598	0.0992827	3598	0.0278587	3598	0.020542	3598	0.035688	3598	0.0511324
XM_015810893.1	3584	5.069	3584	2.25579	3584	4.46157	3584	5.49613	3584	3.26966	3584	4.61367	3584	3.34513	3584	4.6958	3584	7.92825	3584	10.9289	3584	3.85346	3584	1.52853	3584	2.99594	3584	7.12213
XM_015810894.1	3455	8.63379	3455	7.24121	3455	20.8069	3455	27.9555	3455	26.9799	3455	42.3234	3455	25.8908	3455	34.6428	3455	73	3455	9.80866	3455	22.4727	3455	23.9698	3455	19.1569	3455	31.4757
XM_015810895.1	4063	6.68526	4063	3.10258	4063	7.51491	4063	9.22055	4063	9.18813	4063	21.4763	4063	8.8999	4063	19.2301	4063	23.6586	4063	27.862	4063	15.1916	4063	8.87853	4063	9.93825	4063	25.6157
XM_015810896.1	2560	22.4206	2560	17.7412	2560	25.1064	2560	51.9714	2560	67.9571	2560	71.9764	2560	45.5242	2560	71.9728	2560	45.5192	2560	39.1912	2560	46.8397	2560	37.2078	2560	44.41	2560	70.1988
XM_015810897.1	2226	16.0543	2226	0.0434155	2226	0.05094	2226	0	2226	0.11709	2226	0	2226	0	2226	0	2226	0.0386755	2226	0.74691	2226	0.400547	2226	2.15032	2226	0.306786	2226	0
XM_015810898.1	839	0	839	0.660404	839	0	839	0	839	0	839	2.59451	839	1.79655	839	4.48565	839	0	839	4.04864	839	0	839	1.98891	839	2.45439	839	0
XM_015810899.1	915	3.12322	915	0	915	1.53937	915	0.303925	915	5.13759	915	0	915	0	915	0	915	11.509	915	0	915	6.47024	915	0	915	0	915	14.5878
XM_015810900.1	3716	5.74413	3716	2.92605	3716	5.64731	3716	15.1683	3716	5.8246	3716	14.4059	3716	9.76445	3716	11.5185	3716	19.019	3716	20.5904	3716	18.1066	3716	4.24073	3716	7.74611	3716	10.2621
XM_015810901.1	4632	1.339	4632	0.541565	4632	1.43377	4632	1.16738	4632	2.00009	4632	5.77437	4632	2.60377	4632	9.31888	4632	12.5867	4632	2.83971	4632	10.6013	4632	6.44252	4632	8.72521	4632	12.5991
XM_015810902.1	2375	44.2916	2375	160.762	2375	89.45	2375	70.3087	2375	198.47	2375	89.8588	2375	85.6181	2375	86.3459	2375	83.2789	2375	62.6438	2375	46.356	2375	49.1841	2375	47.7136	2375	83.4685
XM_015810903.1	2422	0	2422	1.43168	2422	0.375778	2422	0.949919	2422	2.4143	2422	0	2422	0.847244	2422	0	2422	0.269068	2422	0	2422	0	2422	0	2422	0	2422	1.43
XM_015810904.1	624	16.6569	624	37.6826	624	55.3102	624	27.6576	624	79.75	624	35.8227	624	29.9103	624	45.822	624	75.3995	624	86.637	624	25.0421	624	21.14	624	26.6786	624	65.7326
XM_015810905.1	4145	115.791	4145	10.4442	4145	24.2435	4145	120.727	4145	24.9139	4145	51.0165	4145	23.1649	4145	30.2946	4145	80.9317	4145	32.6215	4145	22.3555	4145	19.4984	4145	23.6181	4145	29.2826
XM_015810906.1	2785	69.7675	2785	2.30006	2785	2.6673	2785	60.5009	2785	15.0159	2785	18.6338	2785	7.6894	2785	10.9787	2785	3.67515	2785	8.91665e-07	2785	14.855	2785	14.0971	2785	14.8258	2785	36.6981
XM_015810907.1	2746	9.71671	2746	7.44665	2746	9.2924	2746	285.409	2746	1.1236	2746	1.76591	2746	4.1256	2746	3.11738	2746	44.1117	2746	26.7298	2746	3.30429	2746	7.6566	2746	3.1142	2746	4.36592
XM_015810908.1	4843	12.4667	4843	7.56593	4843	8.75328	4843	41.2184	4843	26.2399	4843	71.9087	4843	28.1907	4843	39.744	4843	79.8192	4843	34.267	4843	31.2058	4843	29.1569	4843	27.6266	4843	31.2056
XM_015810909.1	1613	0.589374	1613	0.0617303	1613	13.2677	1613	1.96178	1613	6.49656	1613	0	1613	3.70401	1613	0.912036	1613	24.4045	1613	6.68606	1613	3.30915	1613	7.21992	1613	4.49447	1613	0.978134
XM_015810910.1	2894	6.72928	2894	7.47514	2894	13.125	2894	5.66181	2894	9.0599	2894	9.04236	2894	10.7791	2894	17.9648	2894	56.3286	2894	19.257	2894	23.4612	2894	5.86479	2894	17.5713	2894	44.9504
XM_015810911.1	2654	0	2654	6.11972	2654	2.0603	2654	60.8934	2654	9.07432	2654	6.50824	2654	2.58351	2654	0	2654	3.97993	2654	0	2654	0	2654	11.4321	2654	0	2654	0
XM_015810912.1	2913	7.69299	2913	3.55142	2913	14.4037	2913	21.3425	2913	7.49588	2913	51.9867	2913	14.9477	2913	30.2743	2913	36.9876	2913	24.0944	2913	27.8199	2913	42.6063	2913	32.5951	2913	32.5299
XM_015810913.1	1209	0.695795	1209	0	1209	0.201101	1209	8.39169	1209	0	1209	0.285229	1209	0	1209	0	1209	16.7953	1209	0	1209	0.130292	1209	0	1209	0	1209	0
XM_015810914.1	1047	1.47211	1047	0	1047	0	1047	0	1047	0	1047	0	1047	0	1047	0	1047	2.18169	1047	0	1047	0	1047	0	1047	0	1047	0
XM_015810915.1	1250	42.2515	1250	0	1250	2.12854	1250	3.77445	1250	0.074063	1250	0	1250	0.322596	1250	0	1250	3.36855	1250	0	1250	0.250955	1250	1.76156	1250	0.192639	1250	0
XM_015810916.1	2000	0.348942	2000	2.0474	2000	2.57458	2000	3.09384	2000	5.96098	2000	18.82	2000	8.07424	2000	20.7037	2000	10.6812	2000	11.8602	2000	22.8356	2000	18.2285	2000	20.0769	2000	21.2932
XM_015810917.1	1701	0	1701	0	1701	0	1701	0.073961	1701	0.0523498	1701	0	1701	0	1701	0	1701	50.95	1701	0	1701	0.535294	1701	0	1701	0	1701	0
XM_015810918.1	2367	22.3474	2367	3.57649	2367	16.3061	2367	38.2432	2367	10.339	2367	14.0862	2367	14.3253	2367	23.0212	2367	98.2305	2367	34.7581	2367	20.1348	2367	10.9549	2367	15.4191	2367	40.1926
XM_015810919.1	976	16.547	976	12.8595	976	49.8274	976	45.5123	976	21.9797	976	29.7699	976	38.6999	976	19.5555	976	65.9652	976	34.238	976	25.4917	976	7.9986	976	15.6277	976	23.5877
XM_015810920.1	2622	3.82362	2622	0.218596	2622	0.256384	2622	1.06215	2622	1.0806	2622	13.5174	2622	9.43141	2622	12.0866	2622	0.941365	2622	0	2622	2.91746	2622	0.452107	2622	1.20273	2622	2.22344
XM_015810921.1	814	2.45932	814	0	814	0.64683	814	0	814	0	814	0	814	0	814	0	814	37.3985	814	3.05211	814	5.37346	814	2.47409	814	0.636545	814	3.92766
XM_015810922.1	612	23.7512	612	2.38044	612	15.2542	612	26.614	612	9.4956	612	7.59311	612	22.8645	612	10.4417	612	9.67319	612	15.7014	612	11.8065	612	0	612	11.4019	612	30.6422
XM_015810923.1	756	0	756	0	756	0.382453	756	0.338025	756	0.434263	756	0	756	0	756	0	756	1.1022	756	0	756	0.513955	756	0	756	0	756	0
XM_015810924.1	858	0.34642	858	0.128487	858	0.328024	858	0.329081	858	0.231612	858	2.52753	858	2.74805	858	4.99073	858	1.02121	858	0	858	2.35619	858	2.32429	858	2.98618	858	3.35101
XM_015810925.1	1855	16.7769	1855	7.7196	1855	6.8382	1855	10.4355	1855	6.72442	1855	47.7229	1855	30.3157	1855	35.2458	1855	21.8172	1855	12.7061	1855	29.9644	1855	7.67232	1855	23.3444	1855	26.0571
XM_015810926.1	897	0.145441	897	1.94702	897	0	897	8.40881	897	15.5712	897	14.4021	897	27.9528	897	26.0343	897	5.62413	897	2.04135	897	15.0883	897	13.6032	897	18.686	897	6.35568
XM_015810927.1	1725	0.205175	1725	0.114626	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0.151481
XM_015810928.1	3073	0.691673	3073	0	3073	0	3073	0.152314	3073	0.112066	3073	2.77356	3073	0.671062	3073	1.84224	3073	0.676815	3073	0	3073	0.398641	3073	2.78421	3073	0.874197	3073	0
XM_015810929.1	1986	9.78677	1986	0	1986	0.0576527	1986	0	1986	0	1986	0	1986	0	1986	0	1986	6.82533	1986	0	1986	0	1986	0	1986	0	1986	0
XM_015810930.1	552	0.54799	552	0	552	0	552	0	552	0	552	0	552	0	552	0	552	0.810291	552	0	552	0	552	0	552	0	552	0
XM_015810931.1	1773	0.928947	1773	0	1773	0	1773	0.988946	1773	0	1773	0	1773	0	1773	0	1773	0.198084	1773	4.76436	1773	0.0852811	1773	0	1773	0	1773	9.55636
XM_015810932.1	921	31.8304	921	0.117852	921	0.555332	921	1.65824	921	0	921	0	921	0	921	0	921	0	921	3.299	921	0.178348	921	0	921	0	921	0
XM_015810933.1	2949	0.594628	2949	0.0985406	2949	0.327752	2949	0.149703	2949	0.490653	2949	2.19336	2949	0.524769	2949	2.42581	2949	0.620367	2949	3.88732	2949	1.74597	2949	0.235211	2949	1.55742	2949	4.35569
XM_015810934.1	2446	1.88938	2446	1.68347	2446	3.13217	2446	0.811581	2446	0.526537	2446	2.42882	2446	5.54279	2446	5.27475	2446	4.75127	2446	4.16164	2446	8.21504	2446	0	2446	5.23574	2446	8.22909
XM_015810935.1	6227	6.89647	6227	0.14237	6227	1.38286	6227	3.03647	6227	1.67268	6227	24.7465	6227	10.6532	6227	32.4401	6227	6.28308	6227	5.91164	6227	38.3375	6227	19.1041	6227	21.0854	6227	17.2199
XM_015810936.1	1978	0.941786	1978	3.19174	1978	8.41429	1978	14.8481	1978	11.722	1978	9.94748	1978	19.6032	1978	23.4707	1978	36.1102	1978	132.394	1978	24.3146	1978	25.6105	1978	34.8552	1978	41.5723
XM_015810937.1	683	815.676	683	2483.23	683	1903.33	683	1040.29	683	2591.9	683	1666.83	683	2878.12	683	2834.71	683	854.319	683	640.084	683	2018.5	683	1729.83	683	2382.71	683	904.462
XM_015810938.1	669	31.8342	669	0.52852	669	2.29002	669	2.72132	669	0.795061	669	1.13364	669	1.52877	669	13.9737	669	2.8134	669	6.29411	669	4.74027	669	5.23541	669	2.84496	669	12.2959
XM_015810939.1	1896	1.28368	1896	0.361675	1896	0.597341	1896	8.65418	1896	3.11662	1896	19.3214	1896	11.1712	1896	22.239	1896	36.1286	1896	9.02868	1896	24.5859	1896	15.9483	1896	25.1054	1896	11.9552
XM_015810940.1	864	27.5624	864	0	864	0.150147	864	26.5883	864	7.80744	864	178.422	864	25.1457	864	8.9707	864	1.24523	864	17.065	864	405.372	864	221.305	864	379.335	864	19.6067
XM_015810941.1	771	170.429	771	8.50695	771	10.7562	771	19.485	771	23.5276	771	23.6668	771	24.5303	771	22.3828	771	21.7808	771	6.10669	771	12.56	771	4.84072	771	15.9505	771	10.3972
XM_015810942.1	922	0.843942	922	0.117697	922	0.554598	922	0.451646	922	0.848375	922	3.10044	922	0.802474	922	0.57277	922	3084.44	922	0	922	0.35624	922	1.0681	922	0	922	0
XM_015810943.1	2661	4.90636	2661	1.13647	2661	3.74784	2661	10.026	2661	4.47116	2661	40.3488	2661	9.29446	2661	16.4286	2661	29.7908	2661	57.3939	2661	10.8836	2661	10.3494	2661	8.46112	2661	19.3492
XM_015810944.1	2646	16.105	2646	0.895986	2646	4.89268	2646	9.1634	2646	3.1252	2646	40.3859	2646	21.3436	2646	27.2304	2646	17.6485	2646	9.49657	2646	27.3375	2646	19.3609	2646	22.8551	2646	44.6783
XM_015810945.1	1275	4.55624	1275	0.321765	1275	1.32403	1275	0.204948	1275	0.144797	1275	0	1275	0.788664	1275	0.59188	1275	1.14546	1275	0	1275	1.76331	1275	0	1275	1.13025	1275	0.635087
XM_015810946.1	802	25.1269	802	27.2625	802	77.9905	802	17.9699	802	10.176	802	41.9472	802	18.8435	802	17.5928	802	29.1546	802	3.10662	802	19.0758	802	0	802	18.472	802	14.5422
XM_015810947.1	1861	48.3194	1861	0.790964	1861	0.619013	1861	0.267852	1861	0.569016	1861	5.7051	1861	1.45464	1861	4.29314	1861	2.53599	1861	2.56254	1861	33.0151	1861	14.648	1861	10.9139	1861	6.69554
XM_015810948.1	2379	22.7788	2379	4.24241	2379	13.1553	2379	2.66231	2379	0.498466	2379	3.1594	2379	1.29989	2379	3.59965	2379	0.93347	2379	1.16015	2379	3.84382	2379	2.88067	2379	3.74359	2379	1.28612
XM_015810949.1	596	0	596	0	596	0	596	0	596	0	596	0	596	0	596	0	596	0	596	21.6096	596	0	596	0	596	0	596	0
XM_015810950.1	3035	3.05068	3035	3.83751	3035	4.20695	3035	5.57283	3035	5.49528	3035	32.7805	3035	18.143	3035	25.6731	3035	10.6203	3035	5.65835	3035	31.9383	3035	19.1962	3035	29.8935	3035	15.9103
XM_015810951.1	554	0.817794	554	0.227522	554	0.539119	554	9.71586	554	22.2115	554	66.0304	554	56.7565	554	59.5292	554	0.201552	554	177.88	554	63.2652	554	99.227	554	84.8923	554	129.353
XM_015810952.1	972	0.263949	972	0.331354	972	0.260126	972	0.282339	972	0.298491	972	0	972	0.323158	972	0	972	45.0766	972	0	972	0.334826	972	0	972	1.02973	972	0
XM_015810953.1	579	0	579	0	579	0	579	0	579	0	579	0	579	0	579	0	579	0	579	0	579	0	579	0	579	0	579	0
XM_015810954.1	514	682.915	514	2350.33	514	1485.8	514	1663.88	514	2537.97	514	3043.2	514	4499.87	514	3740.7	514	837.644	514	43.9088	514	2295.2	514	2460.39	514	2988.94	514	738.348
XM_015810955.1	509	89.3031	509	75.7249	509	145.906	509	104.113	509	36.5886	509	49.4359	509	58.2498	509	40.6581	509	28.1878	509	191.633	509	30.5809	509	39.4988	509	35.4022	509	34.0148
