Name	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM
XM_015410703.1	5077	0	5077	0	5077	0	5077	0	5077	0	5077	0	5077	0	5077	0	5077	0	5077	0	5077	0	5077	0	5077	0
XM_015410704.1	1437	0	1437	0	1437	0	1437	0	1437	0	1437	0	1437	0	1437	0	1437	0	1437	0	1437	0	1437	0	1437	0
XM_015410705.1	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0	939	0
XM_015410706.1	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0
XM_015410707.1	657	509.197	657	13.1806	657	25.385	657	3.47668	657	0	657	1.93456	657	0	657	58.5969	657	0	657	11.1911	657	0	657	5.01906	657	59.8189
XM_015410708.1	1554	0	1554	0	1554	0	1554	0	1554	0	1554	0	1554	0	1554	0	1554	0	1554	0	1554	0	1554	0	1554	0
XM_015410709.1	4969	0.239272	4969	0	4969	0	4969	0	4969	0	4969	0	4969	0	4969	0	4969	0	4969	0	4969	0	4969	0	4969	0
XM_015410710.1	2573	0	2573	0	2573	0	2573	0	2573	0	2573	0	2573	0	2573	0	2573	0	2573	0	2573	0	2573	0	2573	0
XM_015410711.1	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0
XM_015410712.1	351	0	351	0	351	0	351	0	351	0	351	0	351	0	351	0	351	0	351	0	351	0	351	0	351	0
XM_015410713.1	1677	0	1677	0	1677	0	1677	0	1677	0	1677	0	1677	0	1677	0	1677	0	1677	0	1677	0	1677	0	1677	0
XM_015410714.1	5010	1.31893e-05	5010	0	5010	0	5010	0	5010	0	5010	0	5010	0	5010	0	5010	0	5010	0	5010	0	5010	0	5010	0
XM_015410715.1	354	0	354	0	354	0	354	0	354	0	354	0	354	0	354	0	354	0	354	0	354	0	354	0	354	85.1502
XM_015410716.1	9289	0.567521	9289	2.24079	9289	2.42801	9289	5.62636	9289	12.832	9289	8.013	9289	13.1791	9289	18.4208	9289	21.1247	9289	14.7762	9289	5.71631	9289	16.2766	9289	38.2678
XM_015410717.1	1689	0	1689	0	1689	0	1689	0	1689	0	1689	0	1689	0	1689	0	1689	0	1689	0	1689	0	1689	0	1689	0
XM_015410718.1	1832	0	1832	0	1832	0.35856	1832	0	1832	0	1832	0	1832	0	1832	0.624039	1832	0	1832	6.34213	1832	3.32143	1832	1.54131	1832	0
XM_015410719.1	1851	0	1851	0	1851	0	1851	0	1851	0	1851	0	1851	0	1851	0	1851	0	1851	0	1851	0	1851	0	1851	0
XM_015410720.1	4358	0	4358	0.286439	4358	0.14273	4358	0	4358	0	4358	0	4358	0	4358	0	4358	0	4358	0.69597	4358	0	4358	0	4358	0.370276
XM_015410721.1	3114	0.194641	3114	0.203422	3114	0	3114	0	3114	0	3114	0	3114	2.40461	3114	3.49139	3114	0	3114	0	3114	0	3114	0	3114	0
XM_015410722.1	1324	0	1324	0	1324	0	1324	0	1324	0	1324	0	1324	0	1324	0	1324	0	1324	0	1324	0	1324	0	1324	0
XM_015410723.1	2709	0	2709	0	2709	0	2709	0	2709	0	2709	0	2709	0	2709	0	2709	0	2709	0	2709	0	2709	0	2709	0
XM_015410724.1	693	0	693	0	693	0	693	0	693	0	693	0	693	0	693	0	693	0	693	0	693	0	693	0	693	0
XM_015410725.1	7221	0.163025	7221	0.340772	7221	8.39968	7221	0.308189	7221	2.53138	7221	0.642488	7221	1.01134	7221	9.37297	7221	12.8748	7221	4.1492	7221	0	7221	0.922267	7221	1.76552
XM_015410726.1	2857	6.39458	2857	31.1875	2857	29.9985	2857	17.09	2857	83.5864	2857	39.2028	2857	51.7521	2857	45.2233	2857	42.2105	2857	73.7473	2857	73.1151	2857	82.6145	2857	99.3697
XM_015410727.1	4943	6.73636	4943	11.6922	4943	26.0557	4943	8.91502	4943	6.43754	4943	6.62781	4943	5.71276	4943	5.15623	4943	9.48183	4943	10.1893	4943	1.1757	4943	13.0498	4943	13.6598
XM_015410728.1	4011	1.34429	4011	1.87328	4011	0	4011	1.35555	4011	2.51984	4011	0.260986	4011	0	4011	14.977	4011	3.91888	4011	6.82396	4011	4.738	4011	1.68632	4011	9.2786
XM_015410729.1	2845	47.9592	2845	14.992	2845	4.24089	2845	4.21059	2845	0	2845	0.559853	2845	0	2845	5.84862	2845	6.39952	2845	2.168	2845	0	2845	1.92978	2845	1.15387
XM_015410730.1	2442	0	2442	0.263185	2442	0	2442	0	2442	0	2442	0	2442	0	2442	0	2442	0	2442	0	2442	0	2442	0	2442	0
XM_015410731.1	1867	0	1867	0	1867	0	1867	0	1867	0	1867	0	1867	0	1867	0	1867	0	1867	0	1867	0	1867	0	1867	0
XM_015410732.1	1614	97.1015	1614	1047.35	1614	740.216	1614	605.125	1614	934.086	1614	1649.36	1614	1897.21	1614	1016.56	1614	1042.28	1614	2553.39	1614	1364.4	1614	1981.82	1614	1457.38
XM_015410733.1	3198	0.189268	3198	0.197808	3198	0	3198	0.286307	3198	0	3198	0	3198	0	3198	6.37926	3198	0	3198	1.27897	3198	0	3198	0	3198	3.06278
XM_015410734.1	3503	1.84685	3503	0.0472302	3503	0.0890599	3503	0.0715379	3503	0.131333	3503	0	3503	0	3503	1.22317	3503	0	3503	10.5263	3503	3.29622	3503	6.63508	3503	1.16788
XM_015410735.1	3500	5.21093	3500	0.132679	3500	0.269685	3500	0.188848	3500	0.352017	3500	0	3500	0	3500	3.32562	3500	0	3500	28.1776	3500	8.45199	3500	16.669	3500	3.01305
XM_015410736.1	4252	0.421738	4252	0.440773	4252	0.292858	4252	0.425265	4252	0	4252	0.737138	4252	1.16019	4252	17.046	4252	0	4252	3.80732	4252	3.0885	4252	0.952546	4252	6.83653
XM_015410737.1	1964	7.32231	1964	95.821	1964	17.9443	1964	78.2793	1964	12.4065	1964	19.0756	1964	53.5017	1964	44.2747	1964	0	1964	27.8216	1964	20.0376	1964	18.5899	1964	73.504
XM_015410738.1	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0
XM_015410739.1	1018	1559.37	1018	697.951	1018	3663.86	1018	1678.77	1018	1854.27	1018	1601.86	1018	1891.04	1018	2701.24	1018	1046.26	1018	1376.77	1018	708.83	1018	1138.28	1018	1741.13
XM_015410740.1	2058	0	2058	0	2058	0	2058	0	2058	0	2058	0	2058	0	2058	0	2058	0	2058	0	2058	0	2058	0	2058	0
XM_015410741.1	2007	16.1705	2007	19.1743	2007	16.228	2007	20.9385	2007	64.0827	2007	52.1315	2007	58.0116	2007	29.1175	2007	33.5346	2007	16.2057	2007	3.01219	2007	9.77986	2007	52.6097
XM_015410742.1	2374	0	2374	0	2374	0	2374	0	2374	0	2374	0	2374	0	2374	0	2374	0	2374	0	2374	0	2374	0	2374	0
XM_015410743.1	3862	0	3862	0	3862	0	3862	0	3862	0	3862	0	3862	0	3862	0	3862	0	3862	0	3862	0	3862	0	3862	0
XM_015410744.1	2597	7.78288	2597	3.69723	2597	3.689	2597	4.28159	2597	0	2597	1.84867	2597	0	2597	5.15213	2597	0	2597	12.7257	2597	0	2597	2.65534	2597	1.90508
XM_015410745.1	2712	0	2712	0.235399	2712	2.1136	2712	1.02224	2712	7.56534	2712	0.981227	2712	0	2712	54.3395	2712	12.6163	2712	11.7786	2712	4.92874	2712	7.61035	2712	69.1637
XM_015410746.1	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0
XM_015410747.1	1108	0	1108	0	1108	0	1108	0	1108	0	1108	0	1108	0	1108	0	1108	0	1108	0	1108	0	1108	0	1108	0
XM_015410748.1	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0
XM_015410749.1	1015	0	1015	0	1015	0	1015	0	1015	0	1015	0	1015	0	1015	0	1015	0	1015	0	1015	0	1015	0	1015	0
XM_015410750.1	1037	0	1037	0	1037	0	1037	0	1037	0	1037	0	1037	0	1037	0	1037	0	1037	0	1037	0	1037	0	1037	0
XM_015410751.1	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0
XM_015410752.1	4031	0	4031	0	4031	0	4031	0	4031	0	4031	0	4031	0	4031	0	4031	0	4031	0	4031	0	4031	0	4031	0
XM_015410753.1	3180	0	3180	0	3180	0	3180	0	3180	4.2722	3180	0	3180	0	3180	0	3180	0	3180	82.3371	3180	16.6924	3180	34.3476	3180	0
XM_015410754.1	1713	0	1713	0.386299	1713	0	1713	0.279688	1713	0	1713	0	1713	0	1713	0	1713	0	1713	0	1713	0	1713	0	1713	0
XM_015410755.1	1965	2.2273	1965	2.3277	1965	0	1965	0	1965	0	1965	0	1965	0	1965	0	1965	0	1965	0	1965	0	1965	0	1965	0
XM_015410756.1	2710	0	2710	0	2710	0	2710	0	2710	0	2710	0	2710	0	2710	0	2710	0	2710	0	2710	0	2710	0	2710	0
XM_015410757.1	1426	0	1426	0	1426	0	1426	0	1426	0	1426	0	1426	0	1426	0	1426	21.7525	1426	0	1426	0	1426	0	1426	0
XM_015410758.1	1077	0	1077	0	1077	0	1077	0	1077	0	1077	0	1077	0	1077	0	1077	0	1077	0	1077	0	1077	0	1077	0
XM_015410759.1	3817	0	3817	0	3817	0	3817	0	3817	0	3817	0	3817	0	3817	0	3817	0	3817	0	3817	0	3817	0	3817	0
XM_015410760.1	1021	0	1021	0	1021	0	1021	0	1021	0	1021	0	1021	0	1021	0	1021	0	1021	0	1021	0	1021	0	1021	0
XM_015410761.1	2365	0	2365	0	2365	0	2365	0	2365	0	2365	0	2365	0	2365	0	2365	0	2365	0	2365	0	2365	0	2365	0
XM_015410762.1	1394	0	1394	0	1394	0	1394	0	1394	0	1394	0	1394	0	1394	0	1394	0	1394	0	1394	0	1394	0	1394	0
XM_015410763.1	1361	7.42291	1361	0.161005	1361	0.217878	1361	0.182628	1361	0.754345	1361	0.82149	1361	0.710669	1361	0.437408	1361	0	1361	1.35998	1361	0	1361	1.96619	1361	1.23138
XM_015410764.1	1358	133.297	1358	2.84013	1358	4.78768	1358	2.71526	1358	11.1234	1358	11.9897	1358	9.03948	1358	6.93862	1358	0	1358	20.2189	1358	0	1358	24.7704	1358	16.6561
XM_015410765.1	892	0.781284	892	0.816391	892	0	892	0.591671	892	0	892	0.66742	892	0	892	11.2741	892	0	892	5.15598	892	11.1073	892	0	892	0
XM_015410766.1	1420	0	1420	0	1420	0	1420	0	1420	0	1420	0	1420	0	1420	0	1420	0	1420	0	1420	0	1420	0	1420	1.21628
XM_015410767.1	3630	3.31481	3630	10.9129	3630	5.00795	3630	7.89716	3630	12.5701	3630	11.4324	3630	11.274	3630	37.609	3630	44.6916	3630	22.4209	3630	2.82875	3630	7.48088	3630	21.9218
XM_015410768.1	1410	27.9912	1410	0	1410	0.959518	1410	0	1410	0	1410	0	1410	0	1410	0.832219	1410	0	1410	0	1410	0	1410	0	1410	0
XM_015410769.1	2281	0	2281	7.92712	2281	0	2281	0	2281	0	2281	0	2281	0	2281	0.985723	2281	0	2281	0	2281	0	2281	0	2281	0
XM_015410770.1	1575	13.3835	1575	31.3528	1575	20.716	1575	18.2023	1575	87.8485	1575	87.0115	1575	101.486	1575	240.964	1575	119.658	1575	94.6934	1575	19.328	1575	57.6882	1575	111.755
XM_015410771.1	1974	159.572	1974	215.744	1974	551.589	1974	116.579	1974	310.939	1974	257.404	1974	264.433	1974	442.449	1974	644.171	1974	172.718	1974	114.388	1974	178.124	1974	268.652
XM_015410772.1	3676	0	3676	0	3676	0	3676	0.494854	3676	0	3676	0	3676	0	3676	2.6833	3676	0	3676	3.87275	3676	5.58415	3676	0.738367	3676	3.09101
XM_015410773.1	1026	0	1026	0	1026	0.0188338	1026	0.0116682	1026	0	1026	0	1026	0	1026	0.0129297	1026	0	1026	0	1026	0	1026	0	1026	0
XM_015410774.1	1023	0	1023	0	1023	1.37167	1023	0.490574	1023	0	1023	0	1023	0	1023	0.586549	1023	0	1023	0	1023	0	1023	0	1023	0
XM_015410775.1	4406	161.907	4406	8.49614	4406	2.82232	4406	16.0868	4406	52.9964	4406	12.0796	4406	32.9922	4406	21.9889	4406	15.7533	4406	33.2608	4406	2.97733	4406	12.8547	4406	23.0653
XM_015410776.1	1083	0	1083	0	1083	0	1083	0	1083	0	1083	0	1083	0	1083	0	1083	0	1083	0	1083	0	1083	0	1083	0
XM_015410777.1	4787	0.359319	4787	0.418005	4787	1.28465	4787	1.05998	4787	1.72607	4787	2.51576	4787	1.82487	4787	3.51909	4787	1.89114	4787	6.23899	4787	1.73489	4787	3.71924	4787	1.464
XM_015410778.1	4784	0.760262	4784	0.882126	4784	2.86096	4784	2.13856	4784	3.52835	4784	5.09866	4784	3.56826	4784	7.25802	4784	3.71079	4784	12.7244	4784	3.43132	4784	7.24402	4784	2.90765
XM_015410779.1	992	0	992	0	992	0	992	0	992	0	992	0	992	0	992	0	992	0	992	0	992	0	992	0	992	0
XM_015410780.1	840	0	840	0	840	0	840	0	840	0	840	0	840	0	840	0	840	0	840	0	840	0	840	0	840	0
XM_015410781.1	724	0	724	0	724	0	724	0	724	0	724	0	724	0	724	0	724	0	724	0	724	0	724	0	724	0
XM_015410782.1	697	0	697	0	697	0	697	0	697	0	697	0	697	0	697	0	697	0	697	0	697	0	697	0	697	0
XM_015410783.1	2237	0	2237	0	2237	0	2237	0	2237	0	2237	0	2237	0	2237	0	2237	0	2237	0	2237	0	2237	0	2237	0
XM_015410784.1	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0	1725	0
XM_015410785.1	1929	0	1929	0	1929	0	1929	0	1929	0	1929	0	1929	0	1929	0	1929	0	1929	0	1929	0	1929	0	1929	0
XM_015410786.1	2991	0	2991	0	2991	0	2991	0	2991	0	2991	0	2991	0	2991	0	2991	0	2991	0	2991	0	2991	0	2991	0
XM_015410787.1	3763	0	3763	0	3763	0	3763	0	3763	0	3763	0	3763	0	3763	0	3763	0	3763	0	3763	0	3763	0	3763	0
XM_015410788.1	3727	0	3727	0	3727	0	3727	0	3727	0	3727	0	3727	0	3727	0	3727	0	3727	0	3727	0	3727	0	3727	0
XM_015410789.1	1150	0	1150	0	1150	0	1150	0	1150	0	1150	0	1150	0	1150	0	1150	0	1150	0	1150	0	1150	0	1150	0
XM_015410790.1	2870	0	2870	0	2870	0	2870	0	2870	0	2870	0	2870	0	2870	0	2870	0	2870	0	2870	0	2870	0	2870	0
XM_015410791.1	5932	0	5932	0	5932	0	5932	0	5932	0	5932	3.05984	5932	3.0962	5932	0	5932	0	5932	2.87915	5932	0	5932	1.80725	5932	3.51347
XM_015410792.1	1752	0	1752	0	1752	0	1752	0	1752	0	1752	0	1752	0	1752	0	1752	0	1752	0	1752	0	1752	0	1752	0
XM_015410793.1	460	0	460	0	460	0	460	0	460	0	460	0	460	0	460	0	460	0	460	0	460	0	460	0	460	0
XM_015410794.1	1696	0	1696	0	1696	0	1696	0	1696	0	1696	0	1696	0	1696	0	1696	0	1696	0	1696	0	1696	0	1696	0
XM_015410795.1	2804	0	2804	0	2804	0	2804	0	2804	0	2804	0	2804	0	2804	0	2804	0	2804	0	2804	0	2804	0	2804	0
XM_015410796.1	8452	0	8452	0	8452	0.144494	8452	0.262458	8452	0	8452	0	8452	1.0053	8452	0.697016	8452	1.82853	8452	0.117845	8452	0	8452	0.785741	8452	0.376059
XM_015410797.1	4182	0	4182	0	4182	0	4182	0	4182	0	4182	0	4182	0	4182	0	4182	0	4182	0	4182	0	4182	0	4182	0
XM_015410798.1	927	0	927	0	927	0	927	0	927	0	927	0	927	0	927	0	927	0	927	0	927	0	927	0	927	0
XM_015410799.1	1244	0	1244	0	1244	0	1244	0	1244	0	1244	0	1244	0	1244	0	1244	0	1244	0	1244	0	1244	0	1244	0
XM_015410800.1	3831	10.4975	3831	13.1	3831	1.1426	3831	4.62133	3831	9.24723	3831	21.2112	3831	16.1533	3831	21.9918	3831	0	3831	29.4189	3831	3.0574	3831	24.0513	3831	34.2678
XM_015410801.1	1173	0	1173	0	1173	0	1173	0	1173	0	1173	0	1173	0	1173	0	1173	0	1173	0	1173	0	1173	0	1173	0
XM_015410802.1	1308	0	1308	0	1308	0	1308	0	1308	0	1308	0	1308	0	1308	0	1308	0	1308	0	1308	0	1308	0	1308	0
XM_015410803.1	1212	0	1212	0	1212	0	1212	0	1212	0	1212	0	1212	0	1212	0	1212	0	1212	0	1212	0	1212	0	1212	0
XM_015410804.1	1849	7.20527	1849	1.32904	1849	0.881594	1849	0.567886	1849	13.2316	1849	2.94996	1849	7.91247	1849	5.81016	1849	0	1849	7.21554	1849	0	1849	0	1849	2.30184
XM_015410805.1	3474	0	3474	0	3474	0	3474	0	3474	0	3474	0	3474	0	3474	0	3474	0	3474	0	3474	0	3474	0	3474	0
XM_015410806.1	2041	309.029	2041	69.2514	2041	138.948	2041	145.774	2041	237.333	2041	320.742	2041	334.98	2041	91.0609	2041	0	2041	140.688	2041	116.128	2041	148.196	2041	61.5139
XM_015410807.1	3050	0	3050	0	3050	0	3050	0	3050	0	3050	0	3050	0	3050	0	3050	0	3050	0	3050	0	3050	0	3050	0
XM_015410808.1	3055	0	3055	0	3055	0.414011	3055	0	3055	0	3055	0	3055	2.0443	3055	31.2931	3055	20.7923	3055	0	3055	1.45043	3055	0	3055	0
XM_015410809.1	2224	0	2224	0	2224	0	2224	0	2224	0	2224	0	2224	0	2224	0	2224	0	2224	0	2224	0	2224	0	2224	0
XM_015410810.1	2088	0	2088	0	2088	0	2088	0	2088	0	2088	0	2088	0	2088	0	2088	0	2088	0	2088	0	2088	0	2088	0
XM_015410811.1	3031	0	3031	0	3031	0	3031	0	3031	0	3031	0	3031	0	3031	0	3031	0	3031	0	3031	0	3031	0	3031	0
XM_015410812.1	3153	0.768436	3153	0.60233	3153	0	3153	0	3153	16.7021	3153	5.48583	3153	25.318	3153	0	3153	0	3153	8.81768	3153	6.54943	3153	0.000346375	3153	31.3679
XM_015410813.1	3831	0	3831	0	3831	1.30583	3831	1.42195	3831	0	3831	3.73101	3831	0	3831	6.42617	3831	22.3075	3831	5.78497	3831	0	3831	13.0864	3831	2.3068
XM_015410814.1	2722	0	2722	0.703445	2722	1.40356	2722	4.58214	2722	0	2722	1.17292	2722	1.84578	2722	6.74055	2722	30.1624	2722	1.89245	2722	0	2722	5.05394	2722	9.66968
XM_015410815.1	3493	4.83119	3493	3.06558	3493	0.17979	3493	0.782988	3493	0	3493	0.602467	3493	0	3493	7.54659	3493	116.922	3493	3.5002	3493	0	3493	1.55724	3493	4.19068
XM_015410816.1	1011	35.6536	1011	74.513	1011	80.3821	1011	32.0879	1011	5.50198	1011	51.9179	1011	8.16322	1011	125.213	1011	22.1231	1011	14.4903	1011	9.61138	1011	8.96399	1011	74.91
XM_015410817.1	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0.29655	1920	0	1920	0.548192	1920	0	1920	0	1920	0
XM_015410818.1	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0	1977	0
XM_015410819.1	2898	0	2898	0	2898	0	2898	0	2898	0	2898	0	2898	0	2898	0	2898	0	2898	0	2898	0	2898	0	2898	0
XM_015410820.1	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0	1920	0
XM_015410821.1	1493	0.430412	1493	0.449797	1493	1.34956	1493	0	1493	0	1493	0	1493	4.39199	1493	3.1239	1493	0	1493	0	1493	0	1493	0	1493	8.05657
XM_015410822.1	2093	0	2093	0	2093	0	2093	0	2093	0	2093	0	2093	0	2093	0	2093	0	2093	0	2093	0	2093	0	2093	0
XM_015410823.1	1056	7.07045	1056	1.33572	1056	7.37181	1056	5.84755	1056	49.2582	1056	24.8429	1056	85.5148	1056	17.2973	1056	813.902	1056	49.5518	1056	66.4076	1056	72.5362	1056	6.86006
XM_015410824.1	1607	0	1607	0	1607	0	1607	0	1607	0	1607	0	1607	0	1607	0	1607	0	1607	0	1607	0	1607	0	1607	0
XM_015410825.1	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0
XM_015410826.1	767	0	767	0	767	0	767	0	767	0	767	0	767	0	767	0	767	0	767	0	767	0	767	0	767	0
XM_015410827.1	1995	0	1995	0	1995	0	1995	0	1995	0	1995	0	1995	0	1995	0	1995	0	1995	0	1995	0	1995	0	1995	0
XM_015410828.1	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0
XM_015410829.1	528	3729.53	528	6857.36	528	7865.93	528	7387.13	528	5598.82	528	5602.87	528	5215.14	528	6472.31	528	2506.23	528	3529.5	528	3264.63	528	4373.36	528	4918.74
XM_015410830.1	1355	0	1355	0.501507	1355	0	1355	12.712	1355	0	1355	1.24303	1355	0	1355	8.26545	1355	0	1355	0	1355	0	1355	0	1355	1.28103
XM_015410831.1	1888	0	1888	0	1888	0	1888	0	1888	0	1888	0	1888	0	1888	0	1888	0	1888	0	1888	0	1888	0	1888	0
XM_015410832.1	1327	0	1327	0	1327	0	1327	0	1327	0	1327	0	1327	0	1327	0	1327	0	1327	0	1327	0	1327	0	1327	0
XM_015410833.1	1845	0	1845	0	1845	0	1845	0	1845	0	1845	0	1845	0	1845	0	1845	0	1845	0	1845	0	1845	0	1845	0
XM_015410834.1	564	0	564	0	564	0	564	0	564	0	564	0	564	0	564	0	564	0	564	0	564	0	564	0	564	0
XM_015410835.1	2008	0	2008	0	2008	0	2008	0	2008	0	2008	0	2008	0	2008	0	2008	0	2008	0	2008	0	2008	0	2008	0
XM_015410836.1	751	0	751	0	751	0	751	0	751	0	751	0	751	0	751	0	751	0	751	0	751	0	751	0	751	0
XM_015410837.1	748	0	748	0	748	0	748	0	748	0	748	0	748	0	748	0	748	0	748	0	748	0	748	0	748	0
XM_015410838.1	592	0	592	0	592	0	592	0	592	0	592	0	592	0	592	0	592	0	592	0	592	0	592	0	592	0
XM_015410839.1	929	0	929	0	929	0	929	0	929	0	929	0	929	0	929	0	929	0	929	0	929	0	929	0	929	0
XM_015410840.1	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0
XM_015410841.1	3174	1.90773	3174	0	3174	0	3174	0	3174	0	3174	0.665686	3174	0	3174	6.77736	3174	0	3174	0.322264	3174	0	3174	0	3174	8.74639
XM_015410842.1	3646	0	3646	0	3646	0	3646	0	3646	0	3646	0	3646	0	3646	0	3646	0	3646	0	3646	0	3646	0	3646	0
XM_015410843.1	439	0	439	0	439	0	439	0	439	0	439	0	439	0	439	0	439	0	439	0	439	0	439	0	439	0
XM_015410844.1	1057	0	1057	0	1057	0	1057	0	1057	0	1057	0	1057	0	1057	0	1057	0	1057	0	1057	0	1057	0	1057	0
XM_015410845.1	2964	0	2964	0.214284	2964	3.20591	2964	0.310166	2964	0	2964	0.178771	2964	4.22002	2964	6.1619	2964	42.9181	2964	3.11539	2964	0	2964	0	2964	4.42138
XM_015410846.1	6498	0.363213	6498	1.32864	6498	1.796	6498	0.755311	6498	2.0497	6498	3.81589	6498	2.25242	6498	0.828544	6498	0	6498	6.31452	6498	0	6498	1.2325	6498	8.84745
XM_015410847.1	4331	1.3792	4331	1.72974	4331	2.15482	4331	0.104305	4331	2.71642	4331	1.08489	4331	4.83802	4331	4.14963	4331	0	4331	2.80178	4331	0	4331	1.55768	4331	17.8876
XM_015410848.1	1975	693.947	1975	24.4719	1975	26.0926	1975	11.4913	1975	17.6184	1975	13.7403	1975	7.1342	1975	22.7234	1975	16.4693	1975	27.6556	1975	16.854	1975	14.9251	1975	10.1951
XM_015410849.1	4208	0	4208	0	4208	0	4208	0	4208	0	4208	0	4208	0	4208	0	4208	0	4208	0	4208	0	4208	0	4208	0
XM_015410850.1	3573	0	3573	0	3573	0	3573	0	3573	0	3573	0	3573	0	3573	0	3573	0	3573	0	3573	0	3573	0	3573	0
XM_015410851.1	3905	0	3905	0	3905	0	3905	0	3905	0	3905	0	3905	0	3905	0	3905	0	3905	0	3905	0	3905	0	3905	0
XM_015410852.1	1853	0	1853	1.77228	1853	0.354109	1853	0	1853	0	1853	0	1853	0	1853	0.308183	1853	0	1853	0	1853	0	1853	0	1853	0
XM_015410853.1	1484	9.9665	1484	22.1893	1484	22.1928	1484	23.2822	1484	10.7822	1484	10.8678	1484	5.30549	1484	55.0358	1484	64.0716	1484	23.9212	1484	11.477	1484	9.69651	1484	92.689
XM_015410854.1	14588	0.438976	14588	0.0834188	14588	0	14588	3.34931	14588	0.790632	14588	0.525036	14588	5.703	14588	0.874677	14588	0	14588	2.10263	14588	2.54491	14588	1.26595	14588	1.40669
XM_015410855.1	5238	6.00549	5238	0.355279	5238	0.353964	5238	0.0856889	5238	0	5238	0.198246	5238	0	5238	9.61178	5238	12.7638	5238	0	5238	0	5238	0	5238	11.0316
XM_015410856.1	2980	19.3679	2980	0	2980	6.1629	2980	0.616816	2980	5.14232	2980	1.06659	2980	0.839261	2980	0.371341	2980	7.62098	2980	1.72105	2980	0	2980	2.75725	2980	65.9479
XM_015410857.1	3735	41.9896	3735	3.19466	3735	4.19035	3735	7.66547	3735	8.13668	3735	5.35763	3735	12.6037	3735	25.3657	3735	0	3735	15.5503	3735	14.1244	3735	6.89948	3735	16.0705
XM_015410858.1	3327	0	3327	0	3327	0	3327	0	3327	0	3327	0	3327	4.31822e-09	3327	0	3327	0	3327	0	3327	0	3327	0	3327	0
XM_015410859.1	3253	2.04499	3253	11.6578	3253	5.61867	3253	15.6078	3253	346.33	3253	72.1818	3253	182.267	3253	49.1148	3253	28.5179	3253	86.3798	3253	85.1356	3253	87.2121	3253	74.7178
XM_015410860.1	4346	0	4346	0	4346	0	4346	0.519656	4346	2.32009	4346	1.20115	4346	0	4346	0.375892	4346	0	4346	0.697952	4346	0	4346	0.931276	4346	0
XM_015410861.1	1427	0	1427	0	1427	0	1427	0	1427	0	1427	0	1427	0	1427	0	1427	0	1427	0	1427	0	1427	0	1427	0
XM_015410862.1	2258	0	2258	0	2258	4.57122	2258	4.14342	2258	3.82159	2258	8.8131	2258	5.05977	2258	0	2258	0	2258	189.499	2258	28.5663	2258	55.4328	2258	5.1547
XM_015410863.1	2375	0	2375	0	2375	0	2375	0	2375	0	2375	0	2375	0	2375	0	2375	0	2375	0	2375	0	2375	0	2375	0
XM_015410864.1	1770	0.713198	1770	0.745337	1770	62.9325	1770	0.809432	1770	0	1770	1.5462	1770	2.18933	1770	9.06988	1770	9.26165	1770	5.98371	1770	0.8617	1770	3.99951	1770	0
XM_015410865.1	1955	0	1955	0	1955	0	1955	0	1955	0	1955	0	1955	0	1955	0	1955	0	1955	0	1955	0	1955	0	1955	0
XM_015410866.1	1137	0	1137	0	1137	0	1137	0	1137	0	1137	0	1137	0	1137	0	1137	0	1137	0	1137	0	1137	0	1137	0
XM_015410867.1	1058	0	1058	0	1058	3.18691	1058	27.5191	1058	57.4893	1058	19.7108	1058	33.5768	1058	0	1058	184.396	1058	335.42	1058	91.2595	1058	114.843	1058	200.066
XM_015410868.1	972	2.11441	972	0	972	0.170097	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	451.366
